symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers
8261.TW,富鼎,半導體業,legacy_watch,True,False,False,momentum-fallback,0.5939808306709266,100.0,55.5,52.0,50.0,76.0,195.5,311.6232523961661,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
2344.TW,華邦電,半導體業,legacy_watch,True,False,False,momentum-fallback,0.787374122414272,100.0,55.5,50.0,50.0,75.6,192.5,344.06951856474734,無即時資料,研究重點,風險穩定,0.0,52306.0,5.0,2.0,台灣摩根士丹利,2026-06-15,TWSE T86 official + HiStock branch,official+broker,台灣摩根士丹利、富邦、凱基-信義、美商高盛、元大、新加坡商瑞銀、康和、國票-敦北法人、統一、永豐金
2408.TW,南亞科,半導體業,legacy_watch,True,False,False,momentum-fallback,0.7552286902286902,100.0,55.5,50.0,50.0,75.6,427.5,750.3602650727651,無即時資料,研究重點,風險穩定,0.0,8362.0,1.0,2.0,美商高盛,2026-06-15,TWSE T86 official + HiStock branch,official+broker,"美商高盛、統一-仁愛、新加坡商瑞銀、兆豐-民生、台新、元大、港商麥格理386386393.75凱基-士林741,036-962392.35統一、台新-安南、永豐金-台南、群益金鼎"
2303.TW,聯電,半導體業,legacy_watch,True,False,False,momentum-fallback,0.7773281563763407,100.0,55.5,50.0,50.0,75.6,140.5,249.71460597087585,無即時資料,研究重點,風險穩定,0.0,46082.0,1.0,2.0,富邦,2026-06-15,TWSE T86 official + HiStock branch,official+broker,富邦、台灣摩根士丹利、群益金鼎、凱基-台北、永豐金、統一、國泰、兆豐-板橋、永豐金-羅東、群益金鼎-大安
6770.TW,力積電,半導體業,legacy_watch,True,False,False,momentum-fallback,0.447738084494469,100.0,55.5,50.0,50.0,75.6,72.0,104.23714208360177,無即時資料,研究重點,風險穩定,0.0,0.0,0.0,0.0,,2026-06-16,TWSE T86 official,degraded,
3006.TW,晶豪科,半導體業,legacy_watch,True,False,False,momentum-fallback,0.6902675697017555,100.0,55.5,50.0,50.0,75.6,225.0,380.310203182895,無即時資料,研究重點,風險穩定,40.2,,1.0,,,2026-06-16,TWSE T86 official,official-only,
4967.TW,十銓,半導體業,legacy_watch,True,False,False,momentum-fallback,0.3672288432101464,100.0,55.5,50.0,50.0,75.6,274.0,374.6207030395801,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
2363.TW,矽統,半導體業,legacy_watch,True,False,False,momentum-fallback,0.1345771664480395,100.0,55.5,50.0,50.0,75.6,59.20000076293945,67.16696911933762,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
8150.TW,南茂,半導體業,legacy_watch,True,False,False,momentum-fallback,0.4502382292149232,100.0,55.5,49.0,50.0,75.4,95.30000305175781,138.207707669958,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
2890.TW,永豐金,金融保險業,legacy_watch,True,False,False,momentum-fallback,0.17929975429975425,100.0,50.0,50.0,50.0,74.5,36.5,43.044441031941034,無即時資料,研究重點,風險穩定,0.0,0.0,4.0,0.0,,2026-06-16,TWSE T86 official,degraded,
2610.TW,華航,航運業,legacy_watch,True,False,False,momentum-fallback,0.12034673293034807,100.0,50.0,50.0,50.0,74.5,22.0,24.64762812446766,無即時資料,研究重點,風險穩定,0.0,0.0,0.0,0.0,,2026-06-16,TWSE T86 official,degraded,
2330.TW,台積電,半導體業,legacy_watch,True,False,False,momentum-fallback,0.252569386038688,100.0,55.5,42.0,50.0,74.0,2365.0,2962.326597981497,無即時資料,研究重點,技術結構偏空,40.5,,0.0,,,2026-06-16,TWSE T86 official,official-only,
6239.TW,力成,半導體業,legacy_watch,True,False,False,momentum-fallback,0.5212653340805778,100.0,55.5,40.0,50.0,73.6,350.0,532.4428669282023,無即時資料,研究重點,風險穩定,0.0,0.0,1.0,0.0,,2026-06-16,TWSE T86 official,degraded,
8110.TW,華東,半導體業,legacy_watch,True,False,False,momentum-fallback,0.08413771976473557,100.0,55.5,40.0,50.0,73.6,57.5,62.33791888647229,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
1714.TW,和桐,化學工業,legacy_watch,True,False,False,momentum-fallback,0.6987821300805109,100.0,50.0,44.0,50.0,73.3,18.649999618530273,31.68228607796757,無即時資料,研究重點,風險穩定,0.0,0.0,0.0,0.0,,2026-06-16,TWSE T86 official,degraded,
8112.TW,至上,電子通路業,legacy_watch,True,False,False,momentum-fallback,0.14830042180633063,100.0,50.0,40.0,50.0,72.5,96.0999984741211,110.35166878342098,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
2401.TW,凌陽,半導體業,legacy_watch,True,False,False,momentum-fallback,0.34797912095530326,100.0,55.5,34.0,50.0,72.4,31.649999618530273,42.66353866402212,無即時資料,研究重點,技術結構偏空,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
