symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy,official_broker_net_buy
1217,,,,,0,0,2,-39000,0,9000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1218,,,,,2,0,2,176093,0,9000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1219,,,,,0,0,2,-7933,0,7000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1220,,,,,10,0,1,22607,0,823,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1225,,,,,2,0,0,21973,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1227,,,,,0,0,2,-553604,-3000,18538,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1229,,,,,1,0,2,248000,-6000,40535,2026-09-07,TWSE T86 official,official-only,,,40.1,40.1,
1231,,,,,0,0,3,-728,-1000,5809,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1232,,,,,2,0,2,18266,0,4000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1233,,,,,0,0,0,-17000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1234,,,,,4,0,0,89000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1235,,,,,3,0,0,6000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1236,,,,,3,0,0,15000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1256,,,,,0,0,3,-11348,0,1000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1301,,,,,1,0,1,4911152,-10000,579973,2026-09-07,TWSE T86 official,official-only,,,41.1,41.1,
1303,,,,,0,1,0,-1305492,5483000,-83571,2026-09-07,TWSE T86 official,official-only,,,40.6,40.6,
1304,,,,,1,0,1,111810,0,22599,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1305,,,,,1,0,0,86385,0,-25091,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1307,,,,,0,0,0,-58076,0,-16677,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1308,,,,,0,0,1,-198465,0,4968,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1309,,,,,0,0,1,-283000,0,943,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1310,,,,,1,0,2,300283,0,15000,2026-09-07,TWSE T86 official,official-only,,,40.1,40.1,
1312,,,,,0,0,0,-6299701,0,-24810,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1313,,,,,0,0,4,-440264,0,21054,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1314,,,,,0,0,2,-2318362,0,55000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1315,,,,,1,0,0,24000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1316,,,,,0,0,0,-366000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1319,,,,,0,0,0,-102203,-50000,-11531,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1321,,,,,0,0,2,-1000,0,7000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1323,,,,,1,0,1,6000,0,1000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1324,,,,,4,0,0,7000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1325,,,,,1,0,0,231042,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1326,,,,,1,0,1,8559103,-8000,258514,2026-09-07,TWSE T86 official,official-only,,,41.7,41.7,
1337,,,,,0,0,0,-29000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1338,,,,,1,0,0,13000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1339,,,,,0,0,1,-19000,0,4000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1340,,,,,0,0,0,-6000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1341,,,,,1,0,0,5000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1342,,,,,0,0,0,-8019,0,-2858,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1402,,,,,0,0,7,-1781120,-2890374,142629,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1409,,,,,0,0,0,-1341187,-9000,-46953,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1410,,,,,3,0,0,7003,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1413,,,,,1,0,0,8000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1414,,,,,0,0,1,-10000,0,8000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1416,,,,,0,0,0,-34992,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1417,,,,,0,0,0,-5000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1418,,,,,2,0,0,3000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1419,,,,,3,0,0,15000,0,-1000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1423,,,,,1,0,0,14000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1432,,,,,5,0,0,29000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1434,,,,,0,0,2,-79548,-4000,32000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1435,,,,,3,0,0,18000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1436,,,,,0,0,0,-35602,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1437,,,,,1,0,2,40000,0,12000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1438,,,,,4,0,0,31000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1439,,,,,3,0,0,9000,0,-4000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1440,,,,,0,0,5,-998000,0,45875,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1441,,,,,1,0,0,7000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1442,,,,,5,0,0,21000,0,-2999,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1443,,,,,1,0,1,4000,0,1000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1444,,,,,0,0,2,-435000,0,20000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1445,,,,,5,0,0,18000,0,-2000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1446,,,,,0,0,0,-24000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1447,,,,,1,0,0,111745,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1449,,,,,0,0,3,-26840,0,87,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1451,,,,,3,0,0,19000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1452,,,,,1,0,0,5000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1453,,,,,2,0,0,9000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1454,,,,,2,0,0,12000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1455,,,,,0,0,4,-487366,0,35493,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1456,,,,,3,0,1,11000,0,3000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1457,,,,,0,0,0,-1000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1459,,,,,0,0,1,-33000,0,58000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1460,,,,,0,0,0,-9000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1463,,,,,3,0,0,27000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1464,,,,,0,0,0,-23000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1465,,,,,0,0,0,-24000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1466,,,,,0,0,0,-110975,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1467,,,,,0,0,3,-122000,0,38000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1468,,,,,2,0,1,32000,0,1000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1470,,,,,2,0,0,7000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1471,,,,,0,0,0,-12000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1472,,,,,0,0,0,-1000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1473,,,,,5,0,0,19000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1474,,,,,1,0,0,7000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1475,,,,,2,0,0,4000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1476,,,,,0,7,5,-374191,31799,8789,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1477,,,,,0,2,2,-408480,114815,404,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1503,,,,,2,2,0,177938,10000,-14823,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1504,,,,,0,2,0,-589850,66000,-4092,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1506,,,,,1,0,0,19000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1512,,,,,0,0,0,0,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1513,,,,,2,0,2,801983,-63000,42123,2026-09-07,TWSE T86 official,official-only,,,40.2,40.2,
1514,,,,,0,3,1,-2463,14000,14192,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1515,,,,,0,0,0,-180599,0,-2254,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1516,,,,,0,0,0,-24000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1517,,,,,0,0,5,-170000,0,5000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1519,,,,,2,5,2,483735,112000,27992,2026-09-07,TWSE T86 official,official-only,,,40.1,40.1,
1521,,,,,2,0,0,13000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1522,,,,,0,0,2,-129000,0,6080,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1524,,,,,10,0,0,43000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1525,,,,,1,0,0,3010,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1526,,,,,0,0,0,-2000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1527,,,,,1,0,0,26894,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1528,,,,,2,0,0,30000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1529,,,,,0,0,0,-88000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1530,,,,,1,0,0,6000,0,-1000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1531,,,,,0,0,1,-99000,0,28000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1532,,,,,0,0,2,-114656,0,8000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1533,,,,,0,0,1,-21000,0,1000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1535,,,,,1,0,0,44000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1536,,,,,0,0,0,-927000,0,-70895,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1537,,,,,0,0,1,-17000,0,2000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1539,,,,,2,0,0,4000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1540,,,,,0,0,0,-23000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1541,,,,,1,0,0,6000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1558,,,,,0,0,1,-18498,0,3000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1560,,,,,1,0,1,801026,-1000,78000,2026-09-07,TWSE T86 official,official-only,,,40.2,40.2,
1563,,,,,0,0,0,-654949,0,-29329,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1568,,,,,0,0,1,-17827,0,133,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1582,,,,,0,0,1,-38926,0,2938,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1583,,,,,2,0,0,8200,0,-1000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1587,,,,,5,0,0,22000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1590,,,,,0,1,2,-8818,1614,662,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1597,,,,,0,0,0,-620369,0,-680,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1598,,,,,1,0,2,74000,0,3019,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1603,,,,,0,0,0,-23455,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1604,,,,,3,0,2,48126,0,8000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1605,,,,,0,4,1,-4620755,21666,53239,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1608,,,,,0,0,3,-1002578,-3000,28884,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1609,,,,,0,0,0,-527,-2000,-2244,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1611,,,,,0,0,2,-85484,0,23000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1612,,,,,0,0,1,-243000,0,13000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1614,,,,,2,0,0,24000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1615,,,,,3,0,1,7000,0,1000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1616,,,,,0,0,0,-63000,0,-199,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1617,,,,,0,0,0,-204929,0,-6954,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1618,,,,,0,0,0,-69000,0,-1020,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1623,,,,,1,0,5,8865,0,282,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1626,,,,,4,0,0,12000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1702,,,,,1,0,2,33647,0,5607,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1707,,,,,1,0,2,75989,0,2859,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1708,,,,,0,0,1,-1204200,0,3625,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1709,,,,,0,0,1,-482101,0,20834,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1710,,,,,0,0,3,-405452,0,16875,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1711,,,,,0,0,0,-1295028,0,-104715,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1712,,,,,0,1,2,-305118,22805,8178,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1713,,,,,0,0,0,-48000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1714,,,,,0,0,0,-2549990,0,-66782,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1717,,,,,0,0,0,-8480191,-5191,-166616,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1718,,,,,0,0,0,-1594279,0,-58962,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1720,,,,,0,0,2,-63949,0,12000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1721,,,,,2,0,3,395000,0,18418,2026-09-07,TWSE T86 official,official-only,,,40.1,40.1,
1722,,,,,0,0,2,-132000,-6000,22307,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1723,,,,,0,4,0,-603602,5000,-3798,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1725,,,,,5,0,1,13000,0,1000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1726,,,,,2,0,0,4348,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1727,,,,,0,0,2,-1677326,0,19732,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1730,,,,,2,0,0,7000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1731,,,,,2,0,0,2000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1732,,,,,2,0,5,29000,0,3000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1733,,,,,0,0,0,-58363,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1734,,,,,1,0,0,9763,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1735,,,,,1,0,1,16000,0,66,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1736,,,,,0,0,3,-4570,-1000,8019,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1737,,,,,0,0,0,-137735,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1752,,,,,1,0,0,4000,0,-1000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1760,,,,,0,0,0,-13000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1762,,,,,0,0,2,-51000,0,3000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1773,,,,,0,0,2,-178000,-1000,5604,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1776,,,,,0,0,0,-7000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1783,,,,,0,0,2,-8000,0,3000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1786,,,,,0,0,2,-11892,0,3000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1789,,,,,1,0,2,182670,0,25096,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1795,,,,,0,0,1,-173135,-1000,2631,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1802,,,,,1,6,1,5993804,113000,291188,2026-09-07,TWSE T86 official,official-only,,,41.3,41.3,
1805,,,,,0,0,1,-4000,0,2000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1806,,,,,10,0,2,49000,0,5000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1808,,,,,0,0,0,-505000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1809,,,,,2,0,0,123196,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1810,,,,,0,0,2,-143705,0,9488,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1817,,,,,2,0,0,48000,0,-10,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1903,,,,,0,0,0,-8000,0,-117,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1904,,,,,0,0,2,-735448,-6000,82929,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1905,,,,,0,0,0,-550034,0,-52302,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1906,,,,,3,0,1,5000,0,8000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
1907,,,,,0,0,2,-861666,0,15000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
1909,,,,,0,0,8,-839000,0,60000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2002,,,,,0,5,2,-1414983,27000,220000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2006,,,,,0,0,2,-470622,-4000,23688,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2007,,,,,3,0,0,48000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2008,,,,,2,0,0,14000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2009,,,,,0,0,0,-735000,0,-14841,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2010,,,,,0,0,3,-670000,0,38193,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2012,,,,,3,0,0,32000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2013,,,,,3,0,2,16000,0,4674,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2014,,,,,0,0,2,-207000,0,25000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2015,,,,,0,0,0,-32701,0,-5000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2017,,,,,0,0,1,-239058,0,14000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2020,,,,,0,0,2,-121997,0,6000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2022,,,,,0,0,0,-76000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2023,,,,,4,0,3,95054,0,30000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2024,,,,,3,0,0,6000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2025,,,,,0,0,1,-195192,0,16000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2027,,,,,0,6,1,-13276789,3092000,775939,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2028,,,,,2,0,0,17000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2029,,,,,1,0,5,4542,0,25537,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2030,,,,,0,0,0,-890867,0,-34122,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2031,,,,,0,0,6,-190190,0,3297,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2032,,,,,0,0,0,-185000,0,-25,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2033,,,,,0,0,0,-216652,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2034,,,,,0,0,0,-89530,0,-3096,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2038,,,,,0,0,2,-67057,0,7000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2049,,,,,2,0,0,511895,-1000,-16150,2026-09-07,TWSE T86 official,official-only,,,40.1,40.1,
2059,,,,,0,1,0,-23187,20988,-8521,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2062,,,,,4,0,3,25000,0,3897,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2069,,,,,0,0,3,-196467,0,14000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2072,,,,,1,0,1,46776,0,22000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2101,,,,,0,0,2,-870000,0,15713,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2102,,,,,0,0,0,-54000,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2103,,,,,0,0,2,-3220100,0,158816,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2104,,,,,0,0,2,-1047000,0,17791,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2105,,,,,0,2,2,-2174000,390000,216064,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2106,,,,,0,0,2,-1613000,-5000,17754,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2107,,,,,0,0,0,-66902,0,0,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2108,,,,,0,0,3,-664164,0,32651,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2109,,,,,5,0,0,19074,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2114,,,,,1,0,0,3000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2115,,,,,2,0,0,6000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2201,,,,,0,2,1,-1068434,26000,20355,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2204,,,,,0,1,2,-416994,24162,13262,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2206,,,,,0,0,2,-143373,-4000,21000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2207,,,,,4,2,1,3119,21000,8987,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2208,,,,,0,0,2,-66001,0,20000,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2211,,,,,0,0,1,-16000,-2000,7635,2026-09-07,TWSE T86 official,official-only,,,0.0,0.0,
2227,,,,,3,0,0,24985,0,-5000,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
2228,,,,,1,0,0,3000,0,0,2026-09-07,TWSE T86 official,official-only,,,40.0,40.0,
